fips,white,black,hispanic,asian,no_high_sch,high_sch%,some_col%,college%,unemployment,med_hh_income,med_hh_income_pct_state,rural_urban_continuum,urban_influence,metro_code,population,pop_change,nat_incr_rate,intl_migration,poverty_pct,child_poverty,ppl_per_sq_mi,majority
32011,83.6,2.3,12,0.9,5.4,47.4,38.4,8.8,2.4,71541,113.0761185,9,8,0,2029,31,1,0,9.9,62,0.5,R
32013,68.9,3.3,24.4,0.7,17.6,30.8,34.8,16.8,2.9,73106,115.5497284,7,8,0,16831,53,6.5,-1,11,676,1.7,R
32015,73.7,2.8,21.1,0.4,11.7,38,37.9,12.4,3.2,81239,128.4045715,7,9,0,5532,-15,7,-2,10.9,213,1.1,R
32017,87.9,4.5,6.2,0.7,13.8,34.3,32.3,19.6,4,58782,92.90953064,8,4,0,5183,-54,-1.3,-2,13.8,175,0.5,R
32019,78.2,4.5,14.8,1.4,13.1,32.8,39.6,14.4,4.7,59406,93.89580536,4,5,0,57510,1697,0.8,-46,10.2,1982,26,R
32021,68.5,8.5,9.1,1.1,11,35.7,38.3,14.9,4,43771,69.18347168,7,11,0,4505,-39,-9.5,0,15.9,203,1.3,R
32023,78.9,5.5,13.6,1.3,13.9,38.9,36.4,10.7,5.1,48490,76.64221954,4,3,0,46523,1337,-7.8,-63,16.1,2029,2.4,R
32027,68.2,6.8,22.3,1.3,19.1,37.2,32.6,11.1,4,58562,92.5617981,9,10,0,6725,40,1.5,0,17.6,200,1.1,R
32029,88.1,3.2,5.7,1.6,6.4,27.8,34.5,31.4,3.7,88003,139.0955963,2,2,1,4123,142,-2.5,-4,7,59,15.3,R
32031,66,6.1,22.2,5.2,11.4,23.5,34.3,30.8,3.2,71733,113.3795929,2,2,1,471519,7165,2.6,-387,10.7,12226,66.9,D
32033,76.3,6.5,13.2,1,11.9,41.5,33.4,13.2,3,60086,94.97060394,7,11,0,9580,40,0.8,4,13.7,326,1.1,R
33001,95.8,1.8,1.2,1.2,6.8,29.5,31.2,32.6,2.5,68752,87.50302124,4,3,0,61303,158,-4.9,28,8.6,1198,150.1,R
33003,96.79999999999998,1.4,1,0.6,5.8,29.5,30.4,34.3,2.5,64495,82.08499146,6,4,0,48910,156,-5.3,10,9,980,51.4,D
33005,95.4,1.9,1.4,1.2,6.6,31.4,28.8,33.1,2.6,65326,83.14263153,4,5,0,76085,184,-1.1,52,9.7,1439,109.1,D
33007,96.2,1.9,1.2,0.5,12.2,39,30.6,18.2,3.2,49156,62.56252289,7,8,0,31563,77,-6.2,-2,13.9,871,18.4,R
33009,92.3,2.7,1.8,3,7.2,26.5,25.7,40.6,2.2,62468,79.50515747,5,8,0,89886,185,-1.7,131,9.2,1373,52.2,D
33011,87.59999999999998,4.1,5.3,3.2000000000000006,7.9,25.8,28.2,38.1,2.6,82862,105.4613037,2,2,1,417025,2395,1.8,1002,7.5,6494,457.4,D
33013,94.3,2.5,1.6,1.6,6.8,27.7,29.9,35.6,2.3,75800,96.47325134,4,3,0,151391,741,-0.5,279,6.4,1983,156.8,D
33015,94.2,2,2.1,1.7,4.9,25.4,28.3,41.4,2.7,91416,116.3482742,1,1,1,309769,1482,0.5,181,5.1,2786,425,D
33017,92.7,2.9,1.8,2.6,7.2,27.6,29.4,35.8,2.3,71486,90.98268127,1,1,1,130633,836,0.7,259,8.8,1927,333.7,D
33019,96.2,1.8,1.1,0.6,8.8,36.4,26.7,28.1,2.3,63518,80.84152985,7,8,0,43146,32,-1.2,7,10.1,984,81.4,D
34001,58.6,19.3,16.8,7.5,13,32,26.9,28.1,5.1,62678,73.0632019,2,2,1,263670,-319,-0.3,271,11.3,8397,494.1,D
34003,62.5,8.3,16.1,14.5,7.5,22.7,20.5,49.3,2.9,107971,125.8608627,1,1,1,932202,-614,2,1909,5.7,11348,3884.5,D
34005,70.6,19.5,6.4,4.3,6.3,28.1,27.6,38,3.3,88443,103.0972443,1,1,1,445349,604,0.7,120,5.7,6673,561.9,D
34007,60.3,22.2,14.2,5.1,11.3,29.5,26.7,32.5,4,73168,85.29130554,1,1,1,506471,118,2.3,556,10.7,17293,2321.5,D
34009,86.9,6.6,6.2,0.9,7.5,32,27.7,32.8,7.2,66565,77.59424591,3,2,1,92039,-407,-6.1,-15,9.8,2341,386.9,R
34011,50.3,23.8,27.099999999999998,1.2,20.6,39.4,24.4,15.6,5.5,54179,63.15599442,3,2,1,149527,-1108,2.1,74,13.8,6744,324.4,D
34013,33.2,44,20.3,4.6,13.9,28,22.6,35.5,4.5,64522,75.21273804,1,1,1,798975,405,4.6,3009,13.8,34413,6211.5,D
34015,81.1,12.2,4.8,2.6,7.1,32,27.9,33,3.7,87996,102.5761795,1,1,1,291636,111,0.5,61,7.5,4788,895.3,D
34017,30.8,17.6,42.2,13.4,15.2,25.1,17.4,42.3,3.3,77738,90.61851501,1,1,1,672391,460,8.4,5294,13.7,27414,13731.4,D
34019,87.7,4,5.2,3.3,5,21,21.3,52.7,2.8,117275,136.7064514,1,1,1,124371,-436,-0.3,63,4,844,300,R
34021,54.5,23,15.1,8.9,11.5,24.6,21.3,42.6,3.2,79475,92.64331818,2,2,1,367430,-758,2.8,1182,11.9,10291,1632.2,D
34023,49.2,12.599999999999998,18.4,21.4,10.2,25.3,21,43.6,3.1,92770,108.1411896,1,1,1,825062,-1110,3.2,3354,8.5,19135,2621.6,D
34025,76.7,9.3,9.7,5,6.6,23.4,24,46,3.2,102579,119.5754547,1,1,1,618795,-1664,-0.4,191,6.2,8888,1344.7,R
34027,75.1,5.2,11.5,9,5.5,20.1,20.4,54.1,2.8,116328,135.6025391,1,1,1,491845,-1225,1.4,628,5.3,5512,1069.8,D
34029,85.9,4.6,8.3,1.7,8,34,28,30,3.7,75627,88.15773773,1,1,1,607186,5708,2.4,42,9,20297,917,R
34031,45.3,16.5,37,5,16.3,34.5,21,28.2,4.3,76039,88.63800812,1,1,1,501826,-1357,5.6,1837,13.3,23953,2715.3,D
34033,76.8,16.3,6.8,0.8,11.2,38.4,29.4,21,4.8,68146,79.43720245,1,1,1,62385,-361,-1.2,9,11.4,2190,199.1,R
34035,62.39999999999999,11.5,13,14.099999999999998,5.5,20.3,19.6,54.7,3,112722,131.3990631,1,1,1,328934,-1247,1.3,598,5.4,4278,1071.7,D
34037,88.8,3.4,6.4,1.8,5.1,30.6,28.2,36.1,3.4,100281,116.896698,1,1,1,140488,-313,-0.4,-5,5.2,1647,287.6,R
34039,45.4,25.1,27.3,4.6,13.6,28.6,21.8,36,3.7,79953,93.20052338,1,1,1,556341,-61,4.6,2002,9.1,15203,5216.1,D
34041,85.7,5.3,7,2.5,8.5,30.6,27.9,33,3.3,83998,97.91574097,2,2,1,105267,-261,-0.4,104,7.1,1847,304.5,R
35001,41.5,7.400000000000001,47.9,2.3,11.1,23.2,31.3,34.4,4.4,56148,107.9333344,2,2,1,679121,1087,1.7,773,15.5,28902,570.8,D
35003,76,3.6,19,0.2,5.9,47.1,31.3,15.7,6.2,37190,71.49035645,9,10,0,3527,-27,-5.1,0,20.6,151,0.5,R
35005,43.9,5.3,52,0.6,21.8,27.7,32.5,18,4.9,43687,83.97954559,5,8,0,64615,61,2.8,26,18.1,3857,10.8,R
35007,49.9,4.1,47.2,0.4,11.8,29.4,37.1,21.7,4.7,42754,82.18604279,7,11,0,11941,-130,-1.2,-3,17,564,3.7,R
35009,50.7,10.5,39.5,1.3,18.1,26.7,36,19.2,4.1,45623,87.70111847,5,8,0,48954,-384,9.1,-8,18.7,3209,34.4,R
35011,59.3,4.1,38.5,0,15.7,36.2,35,13,4.3,34746,66.79225922,9,12,0,1748,-31,-1.7,1,18.6,115,0.9,R
NA,30.100000000000005,4.8,65.7,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35015,52.2,4.4,44.1,0.7,15.6,36.6,31.6,16.2,3.1,63671,122.3948059,5,8,0,58460,731,4.4,47,11.2,2197,12.9,R
35017,48.6,3.6,48.3,0.4,12.5,26.5,32.2,28.8,4.8,43175,82.99533081,7,8,0,26998,-305,-2.5,-10,18.1,1389,7.4,D
35019,16.1,5,79.6,1.3,17.3,47.5,27.6,7.6,5.3,36554,70.26777649,7,9,0,4300,-34,-0.5,0,23.5,251,1.5,D
35021,56.3,1.7,43,0,14.6,26.5,37.2,21.7,5.1,38162,73.35883331,9,12,0,625,-25,-11,0,15.4,11,0.3,R
35023,41.4,2.3,56.6,0.5,17.7,35.1,32.5,14.6,4.3,37322,71.74410248,9,9,0,4198,-33,-2.4,1,22.9,302,1.4,R
35025,43,6.6,51.1,0.5,25.7,31.5,29.2,13.6,3.9,63012,121.128006,5,8,0,71070,1527,8.2,22,15.1,3744,14.7,R
35027,66.4,2.9,29.799999999999997,0.4000000000000001,10.5,29.9,33.9,25.8,4.6,47254,90.83639526,7,9,0,19572,54,-1.7,18,13.7,902,4.2,R
35028,76.3,3.2,14.7,6,2.4,8.8,21.4,67.4,3.2,122001,234.5225983,6,5,0,19369,381,3.2,62,3.5,135,164.4,D
35029,35.9,3.8,61.5,0.5,30.2,34.4,22.9,12.5,12.2,32544,62.55935287,6,5,0,23709,-168,2.7,16,23.8,2008,8.5,R
35031,10.3,3.6,13.3,0.8,22.8,34.4,31.4,11.4,7,36404,69.97943115,5,8,0,71367,-544,2.4,17,30.1,7711,13.1,D
35033,17.9,3.8999999999999995,81,0.3,10.8,34.1,44.2,11,6,36968,71.06360626,9,10,0,4521,34,-1.6,0,21.2,227,2.5,D
35035,52.8,7.7,34.5,1.2,16.6,27.3,38.7,17.5,4.9,43135,82.91843414,4,5,0,67490,831,4.8,263,20.1,4180,9.6,R
35037,53.6,4.5,42.4,1,18.1,35.7,29.2,17.1,5.2,34596,66.50391388,7,11,0,8253,11,-0.6,16,21.7,589,3.1,R
35039,12.8,3.9,71.3,0.4,13.6,32.2,35,19.3,5.3,44579,85.69423676,4,5,0,38921,-102,-1.1,30,22.2,2389,6.9,D
35041,55.5,5,39.9,0.9,20,28.1,28,23.9,4.5,44928,86.36511993,7,8,0,18500,-259,5.8,34,18.8,1096,8.1,R
35043,47.5,6,35.1,1.5,10.1,25.5,34,30.5,4.8,71118,136.7101746,2,2,1,146748,1652,1.8,-22,10,4686,35.5,D
35045,42.5,4.1,19.1,0.4,15.1,30.5,39.5,14.9,5.7,46201,88.81221008,3,2,1,123958,-1541,2.4,-12,19.9,8438,23.6,R
35047,19.7,5.3,76.8,0.8,16.7,27.6,34.2,21.4,5.8,36986,71.0982132,6,5,0,27277,-203,-0.9,41,23.8,1467,6.2,D
35049,43.9,4.4,50.6,1.2,10.7,22.3,26,41,3.9,61791,118.7808762,3,2,1,150358,597,0,63,12.4,4268,75.5,D
35051,68.4,3.6999999999999997,28,0.39999999999999997,16,28.6,34.2,21.1,6.8,33661,64.70655823,6,6,0,10791,-158,-12.7,1,27.6,663,2.9,R
35053,37.6,3.8999999999999995,48.5,1.2,18.2,37.4,22.4,22,5.8,39582,76.08850098,6,6,0,16637,-67,1.6,47,26,1357,2.7,D
35055,36.3,5.3,55.8,0.7,9.9,28.2,33.2,28.7,6,43032,82.7204361,7,8,0,32723,24,-1.4,-14,18.2,1391,15,D
35057,56,5.7,39.1,0.4,15.4,37.7,32,14.8,6.8,39532,75.99238586,2,2,1,15461,-51,0.2,23,21.6,924,4.9,R
35059,56,4.1,39.7,0.5,18.1,46.8,23.4,11.7,3.5,38221,73.47225189,9,11,0,4059,-49,0.2,-2,20.3,200,1.2,R
35006,21.5,4.1,36.5,0.5,17,32.2,36.6,14.2,6.3,40436,77.73014832,6,5,0,26675,-91,1.6,9,25.5,1975,6,D
36001,76,15.2,4.9,4.8,7.9,23,27.4,41.8,3.6,69408,96.34915161,2,2,1,305506,-1079,0.8,546,11.7,8717,581.9,D
36003,95.4,2.2,1.4,0.9,9.2,36.7,33.3,20.9,5.5,49411,68.59018707,7,9,0,46091,-241,-0.3,28,17.9,2411,47.6,R
NA,10.9,41.8,53.5,3.5999999999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36007,86.3,7.3,3.4,3.5,9.3,31.5,30.8,28.4,4.7,52179,72.43260193,2,2,1,190488,-1437,-1,248,17.8,8893,284.2,D
36009,91.9,3,1.7,0.7,11.2,39.2,30.6,19.1,5.1,50783,70.49473572,4,3,0,76117,-609,-0.6,5,14.7,3462,61.4,R
36011,91.3,5.8,2.4,0.5,12.2,33.3,31.9,22.6,4.3,58055,80.58940887,4,5,0,76576,-545,0.4,26,13.8,2941,115.7,R
36013,89.3,4.4,6.1,0.5,11.2,35.5,31.1,22.2,4.7,50143,69.60631561,4,3,0,126903,-569,-0.9,21,16.3,6057,127.2,R
36015,87.4,9.2,2.5,1.2,9.7,35.3,31.7,23.3,4.2,58400,81.06832886,3,2,1,83456,-479,-1,17,14.1,3481,218.1,R
36017,95.59999999999998,2,1.8,0.4000000000000001,11.9,39,30.5,18.7,4.4,51894,72.03697968,6,6,0,47207,-238,-1.4,-2,13.7,1887,56.5,R
36019,91.1,5.3,2.5,1.1,12.4,37.7,27.1,22.9,4.4,59069,81.99700165,5,8,0,80485,-194,0.1,49,14.8,2346,79.1,D
36021,88.2,6.6,3.9,1.6,9.7,30,27.7,32.7,3.2,71563,99.34062958,6,3,0,59461,-324,-3.1,43,10.1,1479,99.4,D
36023,93.7,3.3,2.2,0.8,9.3,32.1,30.7,28,4.9,55143,76.54710388,4,5,0,47581,-141,1,19,17.3,1701,98.9,R
36025,93.2,2.9,3.3,0.8,11.1,37.6,28.8,22.6,4.7,51038,70.84871674,6,6,0,44135,-391,-5.1,19,12.6,1340,33.3,R
36027,74.6,12.5,10.5,3.5,8.9,26.8,29.2,35,3.6,84564,117.3880463,1,1,1,294218,279,-0.6,232,8.6,5237,373.9,D
36029,77.7,15.3,4.5,2.6,8.2,27.6,29.9,34.4,4.3,60620,84.15003204,1,1,1,918702,-1015,0,1278,13.3,35122,881.4,D
36031,92.9,3.9,2.5,0.7,8.5,34.4,30.2,26.8,4.7,55091,76.47491455,6,6,0,36885,-403,-2.8,4,12.4,973,21.9,D
36033,82.6,7.3,2.9,0.4,12.6,37.7,30.6,19.1,4.9,48943,67.94052887,7,8,0,50022,-257,-1.6,-6,18.1,2338,31.7,R
36035,93.8,3.3,2.3,0.6,12.7,35.7,33.4,18.2,5,50061,69.49249268,4,5,0,53383,-250,-0.9,0,16.4,2734,112.1,R
36037,91.5,4.5,2.7,0.6,7.8,36,34,22.3,3.9,62570,86.85693359,4,3,0,57280,-207,-1.5,2,10.5,1540,121.9,R
36039,87.1,7.5,4.9,0.8,13.3,38.7,25.9,22.1,4.5,54746,75.9960022,6,6,0,47188,-193,-3.3,20,12.6,1358,76.1,R
36041,96.4,1.8000000000000003,1.1,0.5,22.5,27.2,33.4,16.8,6,60148,83.49481964,8,7,0,4416,-16,-7.9,-2,9.8,104,2.8,R
36043,95.6,2.3,1.6,0.5,10.2,36.9,31.4,21.5,4.9,55778,77.42858124,2,2,1,61319,-394,-1.6,2,13.7,2315,45.7,R
36045,85.8,7.8,5.3,1.3,9,34.7,34.1,22.2,5.6,53829,74.72306061,3,2,1,109834,-2032,9,-45,14.6,5280,91.6,R
NA,35.7,37.4,19.8,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36049,96.8,1.6,1.3,0.3,9.9,44.7,27.1,18.4,5.5,56599,78.56825256,6,6,0,26296,-190,1.9,8,12.4,1084,21.3,R
36051,92.2,3.9,2.8,1.2,9.4,31.9,32.2,26.5,4.2,60268,83.66139984,1,1,1,62914,-299,-1.2,50,13.8,1769,103.5,R
36053,93.8,3.1,1.8,0.8,8,34.8,31,26.2,4.5,61713,85.66728973,2,2,1,70941,-176,0.6,28,9.8,1727,112.2,R
36055,72.8,17.8,7.3,3.3,9.6,23.4,28.4,38.6,4.2,62159,86.28640747,1,1,1,741770,-1094,1.4,760,12.7,28330,1132.6,D
36057,85.1,3.8,11.3,0.7,13.2,35.4,33.6,17.8,5.1,52092,72.31183624,4,5,0,49221,-173,1.6,14,15.9,2800,124.6,R
36059,65.5,13.5,14.6,7.6,8.6,22.7,22.8,46,3.4,117767,163.4790039,1,1,1,1356924,-610,2,1650,5.6,18523,4704.8,D
NA,48,19.5,25.4,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36063,87.3,9,2.2,0.8,8.8,33.2,33.4,24.6,5,56371,78.25175476,1,1,1,209281,-779,-1.5,61,12.4,6884,414.4,R
36065,84.8,8.3,4.6,2.8,11.5,31.9,30.9,25.7,4.3,56516,78.45304108,2,2,1,228671,-803,0,263,14.6,9188,193.7,R
36067,79.2,13.8,4,3.1,9,25.4,29.7,35.9,3.9,61597,85.50626373,2,2,1,460528,-1121,1.6,842,13.8,17742,600,D
36069,91.79999999999998,3.8999999999999995,3.3999999999999995,1,6.1,26.4,31.2,36.3,3.9,66754,92.66498566,1,1,1,109777,39,-0.9,42,8.1,2232,167.6,R
36071,68.2,13.3,18,2.4,10.3,29.3,30.2,30.3,3.8,83188,115.4779434,1,1,1,384940,2814,5.6,145,12.3,17352,459.3,R
36073,87.8,7.799999999999999,4.1,0.4,12.3,38.3,33.2,16.2,4.7,53115,73.73191833,1,1,1,40352,-303,-0.7,2,13.2,1463,109.6,R
36075,95.1,2.1,2.1,0.6,11.8,37.5,31.7,19,5.4,57640,80.01332855,2,2,1,117124,-391,1,15,15.6,5950,128.3,R
36077,92.7,3.4,3.1,1.1,8.3,31.3,29.4,31.1,4.2,52414,72.75881958,7,8,0,59493,-317,-2.7,25,16.2,1686,62.2,R
36079,82.9,4.3,11.7,1.9,7,27.1,26.3,39.6,3.7,105600,146.5892944,1,1,1,98320,-494,0.2,67,5.2,1060,432.9,R
NA,27.6,23.7,27.5,22.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36083,85.7,8.9,3.8,2.2,8.1,29,30.9,32,3.8,70688,98.12599182,2,2,1,158714,-569,-0.4,126,11.5,4540,244.4,D
NA,64,13.2,17.3,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36087,65.3,14.399999999999999,15.699999999999998,6.2,11.8,22.5,24.6,41.1,3.6,99831,138.5810242,1,1,1,325789,267,8.9,504,12.5,19679,1795.9,D
36089,92.90000000000002,3.5,1.8999999999999997,1,11.3,36.8,28,23.8,5.5,51742,71.82598114,4,5,0,107740,-587,-0.9,96,18.9,5689,41.8,R
36091,92.70000000000002,3.1000000000000005,2.3999999999999995,1.8000000000000003,6,24.9,27.8,41.4,3.4,89071,123.6444626,2,2,1,229863,-307,0.2,132,6,3182,271.1,D
36093,77.2,13.3,5.7,3.2,9.3,29.5,29.1,32.1,3.8,64960,90.17462921,2,2,1,155299,220,2,223,12.1,6396,756.6,D
36095,93.9,2.7,2.8,0.7,10.3,35.7,31.5,22.4,4.7,58927,81.79988098,2,2,1,30999,-147,-2.4,6,12.1,871,52.7,R
36097,96.2,2.2,1.3,0.3,9.6,33.5,33.5,23.5,4.7,52215,72.48258209,6,7,0,17807,-77,-2.3,6,15.7,714,55.9,R
36099,90.8,5.9,2.7,0.7,15.2,35.2,28.5,21.1,3.8,51064,70.8848114,6,3,0,34016,-163,0.1,8,13.7,1265,108.9,R
36101,94.4,3,1.4,1.2,9.5,36.7,30.1,23.6,4.6,53167,73.80410004,4,3,0,95379,-481,-0.4,49,15,4286,71.2,R
36103,71.6,9.9,16.5,3.4,9.4,27.3,26.9,36.3,3.7,105241,146.0909576,1,1,1,1476601,-4229,1.3,1603,6.8,27871,1637.4,R
36105,74.5,12,13.6,1.4,13.3,33.8,28.2,24.8,4,58851,81.69438171,4,4,0,75432,33,0,-2,16.1,4025,80.1,R
36107,96,1.9,1.4,0.7,8.8,35.9,29.2,26,4.1,60699,84.25969696,2,2,1,48203,-238,-1.4,-9,9.4,1342,98.6,R
36109,80.2,7.2,4.2,8.6,5.6,19,21.9,53.5,3.6,59176,82.1455307,3,2,1,102180,-239,1,447,16.9,2056,214,D
36111,81.7,8.8,8.7,1.7,9.3,29.7,28.6,32.5,3.8,64090,88.9669342,3,2,1,177573,-845,-1.7,148,12,4837,162.3,D
36113,95.2,2.3,1.8,0.7,8.1,30.6,30,31.3,4.6,63240,87.78700256,3,2,1,63944,-271,-2.3,23,10.1,1690,75.8,R
36115,93.3,4.1,2.3,0.4,12.1,38.7,28.6,20.5,4.1,56897,78.98192596,3,2,1,61204,-70,-2.2,7,11.9,1900,76.1,R
36117,91,5,3.7,0.5,10.8,33.7,32.8,22.6,4,61989,86.05041504,1,1,1,89918,-282,0.8,21,11.4,2948,155.3,R
36119,57.4,17.7,21.8,5.4,11.9,19.2,19.9,48.9,3.8,101741,141.2324066,1,1,1,967506,-707,2.7,2060,8.4,20791,2204.7,D
36121,90.2,6.5,3,0.4,10.1,40,32.2,17.7,4.4,58214,80.81012726,6,4,0,39859,-164,-0.4,1,9.9,919,71.1,R
36123,96.1,1.9,1.7,0.4,13.6,32.6,28.5,25.2,3.7,60612,84.13892365,1,1,1,24913,-38,2,10,13.9,1394,75,R
37001,67.3,20.8,11,1.2,13.7,27.7,33.8,24.8,3.8,57963,101.0019531,3,2,1,169509,2995,2,67,14.6,8007,356.5,R
37003,87.8,6.9,4.3,1,17.6,38.7,29.5,14.2,3.3,54960,95.76914978,2,2,1,37497,166,-1,0,11.7,1221,143.1,R
37005,88.4,2.4,9,0.5,22.5,29,31.2,17.3,4.8,41420,72.17536926,9,10,0,11137,-1,-3.1,5,16.9,485,47.5,R
37007,45.8,49.8,3,1.1,19.3,40.2,29.2,11.3,4.2,40826,71.14030457,6,4,0,24446,-24,-0.8,29,21.4,1479,50.7,D
37009,93.2,1.6000000000000003,4.8,0.4000000000000001,14.9,31.8,33.7,19.7,3.7,41542,72.38795471,7,10,0,27203,104,-4.9,-13,14.6,1050,64,R
37011,90.1,4.8,4.5,0.3,16.4,30.2,32.7,20.7,3.7,45823,79.84770203,8,7,0,17557,29,-4.8,10,16.4,592,72,R
37013,66.4,26.9,6.6,0.3,12.3,32.5,34.6,20.6,4.6,49410,86.0981369,6,5,0,46994,-62,-4,3,17.6,2704,57.7,R
37015,34.7,63.400000000000006,1.3,0.5,21.6,38.1,26.6,13.6,4.8,37899,66.03993988,7,11,0,18947,-159,-5.3,31,24.2,1047,30.4,D
37017,54.7,36.3,7.1,0.2,18.7,33.4,32.1,15.8,4.8,42260,73.63909149,6,6,0,32722,-429,-4,21,21.2,1954,40.2,R
37019,80.79999999999998,13.2,5.200000000000001,0.5,8.7,27.9,33.5,29.9,5.2,63712,111.019722,2,2,1,142820,5940,-5.1,-36,10.2,4314,126.8,R
37021,84.4,8.5,6,1,8.9,23.2,27.7,40.1,3,55448,96.61949921,2,2,1,261191,1932,-1.1,108,12.2,8016,362.9,D
37023,83,8.4,5.1,3.5,18.4,31.4,33.8,16.4,3.7,47890,83.44950104,2,2,1,90485,80,-1.7,66,18.4,4860,179.3,R
37025,71.6,17.4,9.4,2,10.1,25.2,32.5,32.3,3.6,72071,125.5854874,1,1,1,216453,4856,4.3,185,7.9,5689,492.1,R
37027,88.6,6.3999999999999995,4.6,0.5,20,32.5,31.7,15.7,4.1,48512,84.53335571,2,2,1,82178,152,-2.4,57,12,2842,176.1,R
37029,81.2,15.3,2.2,1.5,13.5,29.4,40,17.1,3.9,69610,121.2971344,8,3,0,10867,191,3.1,11,7.6,228,41.5,R
37031,87.4,8,3.4,0.9,8.4,25.6,36.9,29.1,4.2,60058,104.6525421,4,5,0,69473,35,-5.2,22,10.4,1987,131.3,R
37033,61.2,35.4,3.1000000000000005,0.3,19.6,33.6,30.9,15.9,4.5,51240,89.28695679,8,7,0,22604,-30,-1.5,13,16.2,1038,55.8,R
37035,78,10.3,8.4,3.5,14.1,30,33.3,22.6,3.6,53688,93.55265808,2,2,1,159551,864,-0.3,233,13.3,6363,387.1,R
37037,71.2,15.1,13,1.1,11.1,21.2,25.4,42.4,3.4,70258,122.4262924,2,2,1,74470,1343,-1.4,-8,8.7,1811,93.1,D
37039,92.29999999999998,3.7,2.5,0.5,12.8,33.8,34.3,19,4.5,42764,74.51731873,9,12,0,28612,243,-4.6,-14,17.7,1360,60.3,R
37041,61.1,35.5,3.2,0.4,13.2,33.4,31.7,21.7,4.7,47126,82.11820984,6,4,0,13943,-122,-3.9,0,18.5,777,85.8,R
37043,95.2,2,2.4,0.2,11.8,33.4,31.1,23.7,4.5,47116,82.1007843,9,12,0,11231,107,-6.8,-8,14,467,49.3,R
37045,74.2,22.2,2.8,0.8,15.8,34.4,32.3,17.6,4,46012,80.1770401,4,3,0,97947,428,-1.2,44,19,6395,211.3,R
37047,60.4,32,4.6,0.3,17,36.3,32.8,13.8,4.9,39531,68.88373566,6,6,0,55508,-311,-3.6,18,22.3,3656,62,R
37049,67.1,25.1,6.1,2,11.2,26,37.5,25.3,4.1,53372,93.00202179,3,2,1,102139,-199,3,20,13.8,4269,146,R
37051,47.2,41.3,9.5,2.2,9,25.9,39.5,25.5,5.1,46599,81.1999054,2,2,1,335509,2079,8.2,330,18,20855,489.7,D
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37055,88.6,4.3,6.5,0.6,5.8,22.8,36.7,34.7,4.7,63033,109.8365479,4,3,0,37009,402,-0.8,40,8.9,936,88.5,R
37057,82,10.3,6.4,1.2,16.1,32.8,32.6,18.5,3.7,53924,93.96389771,2,2,1,167609,1251,-0.3,-18,15.2,8045,294.7,R
37059,85.5,8,6.1,0.6,12.2,32,31.8,24,3.4,63828,111.2218552,2,2,1,42846,283,-0.5,3,10.9,1332,156.2,R
37061,52.9,26.9,20.6,0.3,24,31.8,32,12.1,4.1,44929,78.28988647,6,6,0,58741,-250,1.2,121,17.7,3956,71.7,R
37063,42.1,40.5,13.5,4.6,11.6,17.7,22.4,48.2,3.4,65541,114.2068024,2,2,1,321488,4509,6.1,1376,14,13260,935.7,D
37065,37.79999999999999,58.4,3.7000000000000006,0.20000000000000004,18.9,37.5,30.1,13.6,5.9,40784,71.06712341,3,2,1,51472,-512,-0.9,16,21,3761,111.9,D
37067,58.7,28.2,11.9,1.9,10.8,25.7,29.5,34,3.7,53054,92.44789886,2,2,1,382295,3079,2.7,333,15.2,19254,859.2,D
37069,63.5,28.6,7.9,0.5,13.8,29.8,34.4,22,4,57371,99.97037506,1,1,1,69685,2060,1.2,103,11.6,2521,123.3,R
37071,75.8,17.1,5.9,1.2,15.2,30.7,32.9,21.2,3.9,56542,98.5258255,1,1,1,224529,1899,0.7,59,11.6,8082,578.8,R
37073,63,35,1.4,0.1,10.9,37.9,36.8,14.3,4.1,54204,94.45180511,1,1,1,11562,-1,-4,6,14.7,481,35.8,R
37075,89.6,1.8999999999999997,2.2,0.3,18.1,36.3,32.7,12.9,5.4,45813,79.83027649,9,12,0,8441,-20,-3.2,1,16.8,376,30.3,R
37077,57.7,34.5,7.5,0.5,15.7,30.6,31.2,22.5,3.4,54300,94.61908722,4,3,0,60443,464,0,-11,14.6,2716,112.7,R
37079,47,38.8,14.300000000000002,0.3,25,32.9,31.1,11,3.8,44648,77.80023956,8,7,0,21069,-37,-0.8,16,20.2,1250,80.3,R
